|id|title|release_year|developer
88731|901478.0|Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition|2010|Ubisoft
88732|33660.0|Ziro|2010|Kokakiki
88733|34281.0|Altered Beast™|2010|SEGA
88734|34272.0|Comix Zone™|2010|SEGA
88735|34270.0|SEGA Mega Drive and Genesis Classics|2010|D3T Limited
88736|34276.0|Golden Axe™|2010|SEGA
88737|34274.0|Ecco the Dolphin™|2010|SEGA
88738|34275.0|Gain Ground™|2010|SEGA
88739|34277.0|Shinobi™ III: Return of the Ninja Master|2010|SEGA
88740|34273.0|Crack Down™|2010|SEGA
88741|34280.0|VectorMan™|2010|SEGA
88742|34278.0|Sonic 3D Blast™|2010|SEGA
88743|34282.0|Shadow Dancer™|2010|SEGA
88744|34279.0|Space Harrier™ II|2010|SEGA
88745|34010.0|Alpha Protocol™|2010|Obsidian Entertainment
88746|22610.0|Alien Breed: Impact|2010|Team17 Software Ltd.
88747|22440.0|Fallout 3 - Point Lookout|2010|Bethesda Game Studios
88748|18508.0|Defense Grid: Resurgence Map Pack 1|2010|Hidden Path Entertainment
88749|22430.0|Fallout 3 - Mothership Zeta|2010|Bethesda Game Studios
88750|22410.0|Fallout 3 - Broken Steel|2010|Bethesda Game Studios
88751|22420.0|Fallout 3 - The Pitt|2010|Bethesda Game Studios
88752|630.0|Alien Swarm|2010|Valve
88753|22400.0|Fallout 3 - Operation Anchorage|2010|Bethesda Game Studios
88754|24780.0|SimCity™ 4 Deluxe Edition|2003|EA - Maxis,Aspyr (Mac)
88755|33670.0|Disciples III - Renaissance Steam Special Edition|2010|Akella,.dat
88756|40420.0|Tidalis|2010|Arcen Games, LLC
88757|34920.0|Razor2: Hidden Skies|2010|Invent4 Entertainment
88758|48136.0|The Settlers 7: Uncharted Land Map Pack|2010|Blue Byte
88759|46720.0|Dimensity|2008|Dagger Games
88760|28000.0|Kane &amp; Lynch 2: Dog Days|2010|IO Interactive
88761|39680.0|The Guild II Renaissance|2010|Rune Forge
88762|25962.0|Hearts of Iron III DLC: German II Spritepack|2010|Paradox Interactive
88763|24634.0|Trainz Simulator DLC: Blue Comet|2010|N3V Games
88764|63900.0|Fantasy Wars|2010|Ino-Co
88765|50130.0|Mafia II|2011|2K Czech,Feral Interactive (Mac)
88766|24075.0|Train Simulator: Network Southeast Class 47 Loco Add-On|2010|Dovetail Games
88767|47540.0|Puzzle Quest 2|2010|Infinite Interactive
88768|50510.0|Burn Zombie Burn!|2010|doublesix
88769|25760.0|Madballs B*D*I Clan Skins|2010|Playbrains
88770|25763.0|Madballs Scorched Evolution Skin Rollup|2010|Playbrains
88771|25762.0|Madballs BDI Evolution Skin Rollup|2010|Playbrains
88772|25764.0|Madballs Holiday Skin Rollup|2010|Playbrains
88773|42980.0|Victoria I Complete|2010|Paradox Development Studio
88774|48800.0|Ship Simulator Extremes|2010|VStep
88775|22600.0|Worms Reloaded|2010|Team17 Digital Ltd
88776|46770.0|Making History II: The War of the World|2010|Muzzy Lane Software
88777|65700.0|Arma 2: British Armed Forces|2010|Bohemia Interactive
88778|42960.0|Victoria II|2010|Paradox Development Studio
88779|27930.0|Booster Trooper Demo|2010|DnS Development
88780|25761.0|Madballs Scorched Clan Skins|2010|Playbrains
88781|28010.0|Kane &amp; Lynch 2: The Doggie Bag|2010|IO Interactive
88782|28012.0|Kane &amp; Lynch 2: Multiplayer Masks Pack|2010|IO Interactive
88783|24640.0|Trainz: Classic Cabon City|2010|N3V Games
88784|28011.0|Kane &amp; Lynch 2: Alliance Weapon Pack|2010|IO Interactive
88785|4850.0|Cossacks: Back to War|2002|GSC Game World
88786|57640.0|Broken Sword: Director's Cut|2010|Revolution Software Ltd
88787|62100.0|Chime|2010|Zoë Mode
88788|50145.0|Mafia II DLC: Jimmy's Vendetta|2010|2K Czech,Feral Interactive (Mac)
88789|34841.0|Sniper: Ghost Warrior - Map Pack|2010|City Interactive
88790|70300.0|VVVVVV|2010|Terry Cavanagh
88791|48137.0|The Settlers 7: Conquest - The Empire Expansion DLC|2010|Blue Byte
88792|57300.0|Amnesia: The Dark Descent|2010|Frictional Games
88793|70400.0|Recettear: An Item Shop's Tale|2010|EasyGameStation
88794|46600.0|Swarm Arena|2010|Dedication Games
88795|34314.0|Super Thunder Blade™|2010|SEGA
88796|34310.0|Galaxy Force II™|2010|SEGA
88797|70100.0|Hacker Evolution|2010|exosyphen studios
88798|70110.0|Hacker Evolution: Untold|2010|exosyphen studios
88799|38600.0|Faerie Solitaire|2010|Subsoap
88800|57620.0|Patrician IV - Steam Special Edition|2010|Gaming Minds Studios
88801|34284.0|Bonanza Bros.™|2010|SEGA
88802|63910.0|King's Bounty: Crossworlds|2010|Katauri Interactive
88803|24082.0|Train Simulator: Green &amp; Gold HST DMU Add-On|2010|Dovetail Games
88804|8930.0|Sid Meier's Civilization® V|2010|Firaxis Games,Aspyr (Mac, Linux)
88805|49310.0|Commander: Conquest of the Americas - Colonial Navy|2010|Nitro Games
88806|41060.0|Serious Sam Classic: The Second Encounter|2002|Croteam
88807|70900.0|Star Ruler|2010|Blind Mind Studios
88808|9940.0|Blade Kitten|2010|Krome Studios
88809|22650.0|Alien Breed 2: Assault|2010|Team17 Digital Ltd
88810|901553.0|Serious Sam HD: Gold Edition|2010|Croteam
88811|50620.0|Darksiders™|2010|Vigil Games
88812|2840.0|X: Beyond the Frontier|1999|Egosoft
88813|42920.0|The Kings' Crusade|2010|NeoCoreGames
88814|29700.0|Guild Wars: Eye of the North®|2007|ArenaNet®
88815|2850.0|X: Tension|2000|Egosoft
88816|61510.0|Age of Wonders II: The Wizard's Throne|2010|Triumph Studios
88817|70200.0|Governor of Poker 2|2010|I Sioux Game Productions B.V.
88818|70210.0|Governor of Poker 2 - Premium Edition|2010|I Sioux Game Productions B.V.
88819|61520.0|Age of Wonders Shadow Magic|2010|Triumph Studios
88820|61500.0|Age of Wonders|2010|Triumph Studios
88821|47790.0|Medal of Honor™|2010|Electronic Arts
88822|46450.0|Grotesque Tactics: Evil Heroes|2010|Headup Games,Silent Dreams
88823|45750.0|Lost Planet® 2|2010|CAPCOM CO., LTD.
88824|57800.0|Doc Clock: The Toasted Sandwich of Time|2010|Stickmen Studios
88825|22380.0|Fallout: New Vegas|2010|Obsidian Entertainment
88826|67000.0|The Polynomial - Space of the music|2010|Dmytry Lavrov
88827|80300.0|Puzzle Bots|2010|Ivy Games
88828|50000.0|Nimbus|2010|Noumenon Games
88829|16868.0|Civilization V - Babylon (Nebuchadnezzar II)|2010|Firaxis Games,Aspyr (Mac, Linux)
88830|18040.0|DeathSpank|2010|Hothead Games
88831|71115.0|Virtua Fighter™ 2|2010|SEGA
88832|34317.0|Columns™ III|2010|SEGA
88833|71114.0|Sword of Vermilion™|2010|SEGA
88834|71112.0|Golden Axe™ II|2010|SEGA
88835|71113.0|Sonic The Hedgehog|2010|SEGA
88836|71111.0|Flicky™|2010|SEGA
88837|71110.0|ESWAT™: City Under Siege|2010|SEGA
88838|34319.0|Ecco™: The Tides of Time|2010|SEGA
88839|34318.0|Decap Attack™|2010|SEGA
88840|34316.0|Bio-Hazard Battle™|2010|SEGA
88841|34315.0|Alien Storm|2010|SEGA
88842|6120.0|Shank|2010|Klei Entertainment
88843|35460.0|The Ball|2010|Teotl Studios
88844|32500.0|STAR WARS™: The Force Unleashed™ II|2010|Aspyr Studios
88845|62000.0|Flight Control HD|2010|Firemint
88846|33570.0|Patrician III|2010|Ascaron Entertainment ltd.
88847|63700.0|BIT.TRIP BEAT|2010|Gaijin Games
88848|46362.0|Theatre of War 2 - Battle for Caen|2010|1C Company
88849|49320.0|Woody Two-Legs: Attack of the Zombie Pirates|2010|Nitro Games
88850|72400.0|Clones|2010|Tomkorp Computer Solutions Inc.
88851|42964.0|Victoria II: Interwar Spritepack|2010|Paradox Interactive
88852|43011.0|Front Mission Evolved: Wanzer Pack 2|2010|Double Helix Games
88853|33980.0|Pound of Ground|2010|Centauri Production
88854|65710.0|Pat &amp; Mat|2009|Centauri Production
88855|33990.0|Alternativa|2010|Centauri Production
88856|33950.0|Fish Fillets 2|2007|Altar Games
88857|65400.0|Archon Classic|2010|React Games
88858|42700.0|Call of Duty®: Black Ops|2010|Treyarch
88859|38923.0|Rhythm Zone Tornado Visualizer DLC|2010|Sonic Boom Games
88860|72500.0|Arcadia|2010|Joshyy
88861|15740.0|Oddworld: Munch's Oddysee|2010|Oddworld Inhabitants
88862|38924.0|Rhythm Zone DJ Table Visualizer DLC|2010|Sonic Boom Games
88863|15750.0|Oddworld: Stranger's Wrath HD|2010|Oddworld Inhabitants
88864|45500.0|Clickr|2010|Ntreev Soft Co., Ltd.
88865|31290.0|Back to the Future: The Game|2010|Telltale Games
88866|12100.0|Grand Theft Auto III|2002|Rockstar Games
88867|12120.0|Grand Theft Auto: San Andreas|2005|Rockstar Games
88868|35135.0|Lara Croft GoL: Raziel and Kain Character Pack|2011|Crystal Dynamics Inc.
88869|35137.0|Lara Croft GoL: Things that Go Boom - Challenge Pack 2|2011|Crystal Dynamics Inc.
88870|35138.0|Lara Croft GoL: Hazardous Reunion - Challenge Pack 3|2011|Crystal Dynamics
88871|35136.0|Lara Croft GoL: All the Trappings - Challenge Pack 1|2011|Crystal Dynamics Inc.
88872|12110.0|Grand Theft Auto: Vice City|2003|Rockstar Games
88873|33390.0|Zeit²|2011|Brightside Games
88874|92300.0|A.R.E.S.: Extinction Agenda|2011|Extend Studio
88875|80000.0|APOX|2011|BlueGiant Interactive
88876|47780.0|Dead Space™ 2|2011|Visceral Games
88877|51060.0|Drawn®: The Painted Tower|2011|Big Fish Studios
88878|65080.0|Kaptain Brawe: A Brawe New World|2011|Cateia Games
88879|71168.0|Wonder Boy III: Monster Lair|2011|SEGA
88880|63200.0|Monday Night Combat|2011|Uber Entertainment
88881|60340.0|Luxor: 5th Passage|2011|MumboJumbo
88882|71116.0|Alien Soldier|2011|SEGA
88883|71161.0|Shining in the Darkness|2011|SEGA
88884|71119.0|Light Crusader|2011|SEGA
88885|71118.0|Landstalker: The Treasures of King Nole|2011|SEGA
88886|71117.0|Gunstar Heroes|2011|SEGA
88887|71166.0|ToeJam &amp; Earl|2011|SEGA
88888|71165.0|Streets of Rage 2|2011|SEGA
88889|71163.0|Sonic The Hedgehog 2|2011|SEGA
88890|71164.0|Streets of Rage|2011|SEGA
88891|71162.0|Sonic 3 &amp;  Knuckles|2011|SEGA
88892|71160.0|Shining Force II|2011|SEGA
88893|71120.0|Shining Force|2011|SEGA
88894|47890.0|The Sims™ 3|2009|The Sims Studio
88895|48802.0|Ship Simulator Extremes: Sigita Pack|2011|VStep
88896|47896.0|The Sims™ 3 Fast Lane Stuff|2010|The Sims Studio
88897|47892.0|The Sims™ 3 World Adventures|2009|The Sims Studio
88898|47894.0|The Sims™ 3 Late Night|2010|The Sims Studio
88899|47893.0|The Sims™ 3 Ambitions|2010|The Sims Studio
88900|47895.0|The Sims™ 3 High-End Loft Stuff|2010|The Sims Studio
88901|42000.0|Trino|2011|Trinoteam
88902|47570.0|Mishap 2: An Intentional Haunting - Collector's Edition|2011|Virtual Prophecy Entertainment
88903|47897.0|The Sims™ 3 Outdoor Living Stuff|2011|The Sims Studio
88904|57700.0|Who's That Flying?!|2011|Mediatonic
88905|63660.0|Myst: Masterpiece Edition|2011|Cyan Worlds
88906|90504.0|Guardians of Graxia: Elves &amp; Dwarves|2011|Petroglyph
88907|7520.0|Two Worlds II HD|2011|Reality Pump Studios
88908|99200.0|YOU DON’T KNOW JACK®|2011|Jellyvision
88909|9930.0|Test Drive Unlimited 2|2011|Eden Studios
88910|24449.0|King Arthur: The Druids|2011|NeoCoreGames
88911|41814.0|Gratuitous Space Battles: Galactic Conquest|2011|Positech Games
88912|42925.0|The Kings' Crusade: New Allies|2011|NeoCoreGames
88913|57650.0|DUNGEONS - Steam Special Edition|2011|Realmforge Studios
88914|40407.0|AI War: Light of the Spire|2011|Arcen Games, LLC
88915|33770.0|Drakensang: The River of Time|2011|DTP
88916|47800.0|RISK™: Factions|2011|Stainless Games
88917|18408.0|Crazy Machines 2: Time Travel Add-On|2011|Fakt Software
88918|63710.0|BIT.TRIP RUNNER|2011|Gaijin Games
88919|55100.0|Homefront|2011|Kaos Studios,Digital Extremes
88920|80200.0|Fate of the World|2011|Red Redemption
88921|92400.0|B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now)|2011|Copenhagen Game Collective
88922|56436.0|Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88923|56435.0|Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88924|56433.0|Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88925|56432.0|Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack|2011|Relic Entertainment,Feral interactive (Mac/Linux)
88926|56431.0|Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack|2011|Relic Entertainment,Feral interactive (Mac/Linux)
88927|39120.0|RIFT|2013|Trion Worlds
88928|56437.0|Warhammer 40,000: Dawn of War II: Retribution|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88929|94000.0|Dinner Date|2011|Stout Games
88930|56434.0|Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88931|92700.0|Shadow Harvest: Phantom Ops|2011|Black Lion Studios
88932|73012.0|Cities in Motion: Design Classics|2011|Colossal Order Ltd.
88933|48803.0|Ship Simulator Extremes: Ferry Pack|2011|VStep
88934|56536.0|Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88935|44620.0|STCC The Game 2 – Expansion Pack for RACE 07|2011|SimBin
88936|91200.0|Anomaly: Warzone Earth|2011|11 bit studios
88937|46790.0|Armada 2526|2010|Ntronium Games
88938|73170.0|Darkest Hour: A Hearts of Iron Game|2011|Martin Ivanov
88939|57655.0|Dungeons: Into the Dark DLC Pack|2011|Realmforge Studios
88940|70000.0|Dino D-Day|2011|800 North and Digital Ranch
88941|57730.0|Patrician IV: Rise of a Dynasty|2011|Gaming Minds Studios
88942|620.0|Portal 2|2011|Valve
88943|42918.0|Magicka: Vietnam|2011|Arrowhead Game Studios
88944|91600.0|Sanctum|2011|Coffee Stain Studios
88945|73020.0|Majesty 2 Collection|2011|1C:InoCo
88946|56482.0|Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88947|56438.0|Dawn of War II: Retribution – The Last Stand|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88948|56481.0|Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88949|98200.0|Frozen Synapse|2011|Mode 7
88950|56480.0|Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
88951|72905.0|Winter Voices Episode 4: Amethyst Rivers|2011|inner seas
88952|22450.0|Hunted: The Demon’s Forge™|2011|inXile Entertainment
88953|42140.0|Hamilton's Great Adventure|2011|Fatshark
88954|47898.0|The Sims™ 3 Generations|2011|The Sims Studio
88955|73181.0|Cities in Motion: Tokyo|2011|Colossal Order Ltd.
88956|73031.0|Magicka: Nippon|2011|Arrowhead Game Studios
88957|9992.0|Ghostbusters: Sanctum of Slime Challenge Pack DLC|2011|Behaviour
88958|46490.0|Still Life 2|2009|Microids
88959|46480.0|Still Life|2005|Microids
88960|42718.0|Call of Duty®: Black Ops Escalation Content Pack|2011|Treyarch
88961|39160.0|Dungeon Siege III|2011|Obsidian Entertainment
88962|57900.0|Duke Nukem Forever|2011|Gearbox Software
88963|102700.0|A.V.A. Alliance of Valiant Arms™|2011|Red Duck Inc.
88964|9880.0|Champions Online|2009|Cryptic Studios
88965|99900.0|Spiral Knights|2011|Grey Havens
88966|22520.0|Spectromancer - Truth &amp; Beauty|2011|Apus Software,Three Donkeys LLC
88967|73014.0|Cities in Motion: Design Now|2011|Colossal Order Ltd.
88968|7530.0|Two Worlds II Castle Defense|2011|Reality Pump Studios
88969|95700.0|The Cat and the Coup|2011|Peter Brinson and Kurosh ValaNejad
88970|49470.0|Magic: The Gathering - Duels of the Planeswalkers 2012|2011|Stainless Games Ltd
88971|91810.0|Ancients of Ooga|2011|Bacon Wrapped Games
88972|49604.0|Beat Hazard Ultra|2011|Cold Beam Games
88973|98210.0|Frozen Synapse: Soundtrack|2011|Mode 7
88974|97000.0|Solar 2|2011|Murudai
88975|46760.0|Ironclads: Schleswig War 1864|2011|Totem Games
88976|46830.0|Ironclads: Anglo Russian War 1866|2011|Totem games
88977|73035.0|Magicka: Final Frontier|2011|Arrowhead Game Studios
88978|46840.0|Ironclads: Chincha Islands War 1866|2011|Totem Games
88979|21100.0|F.E.A.R. 3|2011|Day 1 Studios
88980|73037.0|Magicka: Frozen Lake|2011|Arrowhead Game Studios
88981|73036.0|Magicka: The Watchtower|2011|Arrowhead Game Studios
88982|24635.0|Trainz Simulator DLC: The Duchess|2011|N3V Games
88983|901679.0|Magicka: Party Robes|2011|Arrowhead Game Studios
88984|25810.0|Europa Universalis III: Western - AD 1400 Spritepack|2011|Paradox Interactive
88985|99100.0|Dungeons and Dragons: Daggerdale|2011|Bedlam Games
88986|44660.0|RETRO – Expansion Pack for RACE 07|2011|SimBin
88987|90209.0|Farming Simulator 2011 Equipment Pack 2|2011|Giants Software
88988|25809.0|Europa Universalis III: Eastern - AD 1400 Spritepack|2011|Paradox Interactive
88989|42903.0|Hearts of Iron III: For the Motherland|2011|Paradox Development Studio
88990|22631.0|Worms Reloaded: Puzzle Pack|2011|Team17 Digital Ltd
88991|22634.0|Worms Reloaded: Retro Pack|2011|Team17 Digital Ltd
88992|22633.0|Worms Reloaded: Time Attack Pack|2011|Team17 Digital Ltd
88993|57656.0|Dungeons: Map Pack DLC|2011|Realmforge Studios
88994|22632.0|Worms Reloaded: Forts Pack|2011|Team17 Digital Ltd
88995|94590.0|Puzzle Agent 2|2011|Telltale Games
88996|35425.0|Killing Floor: Steampunk Character Pack|2011|Tripwire Interactive
88997|73192.0|Pride of Nations: Spanish-American War 1898|2011|Ageod
88998|105700.0|Tobe's Vertical Adventure|2011|Secret Base
88999|72750.0|Fallout New Vegas: Old World Blues|2011|Obsidian Entertainment
89000|56538.0|Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
89001|63950.0|IL-2 Sturmovik: Cliffs of Dover|2011|1C: Maddox Games
89002|61100.0|Lucid|2011|YeaBoing
89003|65228.0|Train Simulator: BR Class 421 '4CIG' Loco|2011|Dovetail Games
89004|55205.0|Homefront: Express 870 Shotgun|2011|Kaos Studios,Digital Extremes
89005|102200.0|Runespell: Overture|2011|Mystic Box
89006|64013.0|Men of War: Assault Squad - Skirmish Pack|2011|Digitalmindsoft
89007|15522.0|Aaaaa! - Brutal Concussion|2011|Dejobaan Games, LLC
89008|63802.0|Delve Deeper: Treasures and Tunnels|2011|Lunar Giant
89009|92302.0|A.R.E.S.: Berzerker Suit|2011|Extend Studio
89010|73183.0|Cities in Motion: Metro Stations|2011|Colossal Order Ltd.
89011|42210.0|Nancy Drew®: Secrets Can Kill REMASTERED|2010|HeR Interactive
89012|65790.0|ARMA: Cold War Assault|2011|Bohemia Interactive
89013|92803.0|SpaceChem: 63 Corvi|2011|Zachtronics
89014|57690.0|Tropico 4|2011|Haemimont Games
89015|42220.0|Nancy Drew®: The Captive Curse|2011|HeR Interactive
89016|42230.0|Nancy Drew®: Trail of the Twister|2010|HeR Interactive
89017|111000.0|The Clockwork Man|2011|Total Eclipse
89018|73193.0|Pride of Nations: American Civil War 1862|2011|Ageod
89019|38740.0|EDGE|2011|Two Tribes
89020|99612.0|Civilization V - Civ and Scenario Pack: Korea|2011|Firaxis Games,Aspyr (Mac, Linux)
89021|99614.0|Civilization V - Scenario Pack: Wonders of the Ancient World|2011|Firaxis Games,Aspyr (Mac, Linux)
89022|91604.0|Sanctum: Official Soundtrack|2011|Coffee Stain Studios
89023|70120.0|Hacker Evolution Duality|2011|exosyphen studios
89024|107200.0|Space Pirates and Zombies|2011|MinMax Games Ltd.
89025|97108.0|Section 8: Prejudice Frontier Colonies Map Pack|2011|TimeGate Studios
89026|97106.0|Section 8: Prejudice Blitz Pack|2011|TimeGate Studios
89027|97107.0|Section 8: Prejudice Overdrive Map Pack|2011|TimeGate Studios
89028|56487.0|Warhammer 40,000: Dawn of War II - Ultramarines Pack|2011|Relic Entertainment,Feral Interactive (Mac/Linux)
89029|72760.0|Fallout New Vegas®: Lonesome Road™|2011|Obsidian Entertainment
89030|99910.0|Puzzle Pirates|2011|Three Rings
