title|id|cluster|total_hours
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3|35138.0|5|0.0
Lara Croft GoL: All the Trappings - Challenge Pack 1|35136.0|5|0.0
Grand Theft Auto: Vice City|12110.0|5|110744.0
Zeit²|33390.0|5|59.0
A.R.E.S.: Extinction Agenda|92300.0|5|15902.0
APOX|80000.0|5|4641.0
Dead Space™ 2|47780.0|5|103088.0
Drawn®: The Painted Tower|51060.0|5|587.0
Kaptain Brawe: A Brawe New World|65080.0|5|301.0
Wonder Boy III: Monster Lair|71168.0|5|0.0
Monday Night Combat|63200.0|5|87454.0
Luxor: 5th Passage|60340.0|5|10.0
Alien Soldier|71116.0|5|0.0
Shining in the Darkness|71161.0|5|0.0
Light Crusader|71119.0|5|0.0
Landstalker: The Treasures of King Nole|71118.0|5|0.0
Gunstar Heroes|71117.0|5|0.0
ToeJam &amp; Earl|71166.0|5|0.0
Streets of Rage 2|71165.0|5|0.0
Sonic The Hedgehog 2|71163.0|5|0.0
Streets of Rage|71164.0|5|0.0
Sonic 3 &amp;  Knuckles|71162.0|5|0.0
Shining Force II|71160.0|5|0.0
Shining Force|71120.0|5|0.0
The Sims™ 3|47890.0|5|951830.0
Ship Simulator Extremes: Sigita Pack|48802.0|5|0.0
The Sims™ 3 Fast Lane Stuff|47896.0|5|0.0
The Sims™ 3 World Adventures|47892.0|5|0.0
The Sims™ 3 Late Night|47894.0|5|0.0
The Sims™ 3 Ambitions|47893.0|5|0.0
The Sims™ 3 High-End Loft Stuff|47895.0|5|0.0
Trino|42000.0|5|1381.0
Mishap 2: An Intentional Haunting - Collector's Edition|47570.0|5|0.0
The Sims™ 3 Outdoor Living Stuff|47897.0|5|0.0
Who's That Flying?!|57700.0|5|200.0
Myst: Masterpiece Edition|63660.0|5|231.0
Guardians of Graxia: Elves &amp; Dwarves|90504.0|5|0.0
Two Worlds II HD|7520.0|5|96410.0
YOU DON’T KNOW JACK®|99200.0|5|118.0
Test Drive Unlimited 2|9930.0|5|134441.0
King Arthur: The Druids|24449.0|5|0.0
Gratuitous Space Battles: Galactic Conquest|41814.0|5|0.0
The Kings' Crusade: New Allies|42925.0|5|0.0
DUNGEONS - Steam Special Edition|57650.0|5|14132.0
AI War: Light of the Spire|40407.0|5|0.0
Drakensang: The River of Time|33770.0|5|2.0
RISK™: Factions|47800.0|5|5671.0
Crazy Machines 2: Time Travel Add-On|18408.0|5|0.0
BIT.TRIP RUNNER|63710.0|5|49782.0
Homefront|55100.0|5|96084.0
Fate of the World|80200.0|5|8445.0
B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now)|92400.0|5|26.0
Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack|56436.0|5|0.0
Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack|56435.0|5|0.0
Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack|56433.0|5|0.0
Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack|56432.0|5|0.0
Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack|56431.0|5|0.0
RIFT|39120.0|5|1641818.0
Warhammer 40,000: Dawn of War II: Retribution|56437.0|5|0.0
Dinner Date|94000.0|5|266.0
Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack|56434.0|5|0.0
Shadow Harvest: Phantom Ops|92700.0|5|190.0
Cities in Motion: Design Classics|73012.0|5|0.0
Ship Simulator Extremes: Ferry Pack|48803.0|5|0.0
Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack|56536.0|5|0.0
STCC The Game 2 – Expansion Pack for RACE 07|44620.0|5|6.0
Anomaly: Warzone Earth|91200.0|5|28604.0
Armada 2526|46790.0|5|234.0
Darkest Hour: A Hearts of Iron Game|73170.0|5|71437.0
Dungeons: Into the Dark DLC Pack|57655.0|5|0.0
Dino D-Day|70000.0|5|234427.0
Patrician IV: Rise of a Dynasty|57730.0|5|11823.0
Portal 2|620.0|5|3950878.0
Magicka: Vietnam|42918.0|5|0.0
Sanctum|91600.0|5|252376.0
Majesty 2 Collection|73020.0|5|30479.0
Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC|56482.0|5|0.0
Dawn of War II: Retribution – The Last Stand|56438.0|5|0.0
Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC|56481.0|5|0.0
Frozen Synapse|98200.0|5|75859.0
Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC|56480.0|5|0.0
Winter Voices Episode 4: Amethyst Rivers|72905.0|5|0.0
Hunted: The Demon’s Forge™|22450.0|5|6621.0
Hamilton's Great Adventure|42140.0|5|4737.0
The Sims™ 3 Generations|47898.0|5|0.0
Cities in Motion: Tokyo|73181.0|5|0.0
Magicka: Nippon|73031.0|5|0.0
Ghostbusters: Sanctum of Slime Challenge Pack DLC|9992.0|5|0.0
Still Life 2|46490.0|5|850.0
Still Life|46480.0|5|2141.0
Call of Duty®: Black Ops Escalation Content Pack|42718.0|5|0.0
Dungeon Siege III|39160.0|5|46586.0
Duke Nukem Forever|57900.0|5|136840.0
A.V.A. Alliance of Valiant Arms™|102700.0|5|35328.0
Champions Online|9880.0|5|276763.0
Spiral Knights|99900.0|5|3616103.0
Spectromancer - Truth &amp; Beauty|22520.0|5|0.0
Cities in Motion: Design Now|73014.0|5|0.0
Two Worlds II Castle Defense|7530.0|5|1705.0
The Cat and the Coup|95700.0|5|218.0
Magic: The Gathering - Duels of the Planeswalkers 2012|49470.0|5|172752.0
Ancients of Ooga|91810.0|5|1033.0
Beat Hazard Ultra|49604.0|5|0.0
Frozen Synapse: Soundtrack|98210.0|5|0.0
Solar 2|97000.0|5|45858.0
Ironclads: Schleswig War 1864|46760.0|5|0.0
Ironclads: Anglo Russian War 1866|46830.0|5|542.0
Magicka: Final Frontier|73035.0|5|0.0
Ironclads: Chincha Islands War 1866|46840.0|5|0.0
F.E.A.R. 3|21100.0|5|116168.0
Magicka: Frozen Lake|73037.0|5|0.0
Magicka: The Watchtower|73036.0|5|0.0
Trainz Simulator DLC: The Duchess|24635.0|5|0.0
Magicka: Party Robes|901679.0|2|0.0
Europa Universalis III: Western - AD 1400 Spritepack|25810.0|5|0.0
Dungeons and Dragons: Daggerdale|99100.0|5|2791.0
RETRO – Expansion Pack for RACE 07|44660.0|5|5.0
Farming Simulator 2011 Equipment Pack 2|90209.0|5|0.0
Europa Universalis III: Eastern - AD 1400 Spritepack|25809.0|5|0.0
Hearts of Iron III: For the Motherland|42903.0|5|0.0
Worms Reloaded: Puzzle Pack|22631.0|5|0.0
Worms Reloaded: Retro Pack|22634.0|5|0.0
Worms Reloaded: Time Attack Pack|22633.0|5|0.0
Dungeons: Map Pack DLC|57656.0|5|0.0
Worms Reloaded: Forts Pack|22632.0|5|0.0
Puzzle Agent 2|94590.0|5|8405.0
Killing Floor: Steampunk Character Pack|35425.0|5|0.0
Pride of Nations: Spanish-American War 1898|73192.0|5|0.0
Tobe's Vertical Adventure|105700.0|5|310.0
Fallout New Vegas: Old World Blues|72750.0|5|0.0
Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC|56538.0|5|0.0
IL-2 Sturmovik: Cliffs of Dover|63950.0|5|8992.0
Lucid|61100.0|5|3698.0
Train Simulator: BR Class 421 '4CIG' Loco|65228.0|5|0.0
Homefront: Express 870 Shotgun|55205.0|5|0.0
Runespell: Overture|102200.0|5|8834.0
Men of War: Assault Squad - Skirmish Pack|64013.0|5|0.0
Aaaaa! - Brutal Concussion|15522.0|5|0.0
Delve Deeper: Treasures and Tunnels|63802.0|5|0.0
A.R.E.S.: Berzerker Suit|92302.0|5|0.0
Cities in Motion: Metro Stations|73183.0|5|0.0
Nancy Drew®: Secrets Can Kill REMASTERED|42210.0|5|416.0
ARMA: Cold War Assault|65790.0|5|41074.0
SpaceChem: 63 Corvi|92803.0|5|0.0
Tropico 4|57690.0|5|542541.0
Nancy Drew®: The Captive Curse|42220.0|5|18.0
Nancy Drew®: Trail of the Twister|42230.0|5|706.0
The Clockwork Man|111000.0|5|3.0
Pride of Nations: American Civil War 1862|73193.0|5|0.0
EDGE|38740.0|5|20355.0
Civilization V - Civ and Scenario Pack: Korea|99612.0|5|0.0
Civilization V - Scenario Pack: Wonders of the Ancient World|99614.0|5|0.0
Sanctum: Official Soundtrack|91604.0|5|0.0
Hacker Evolution Duality|70120.0|5|4208.0
Space Pirates and Zombies|107200.0|5|284267.0
Section 8: Prejudice Frontier Colonies Map Pack|97108.0|5|0.0
Section 8: Prejudice Blitz Pack|97106.0|5|0.0
Section 8: Prejudice Overdrive Map Pack|97107.0|5|0.0
Warhammer 40,000: Dawn of War II - Ultramarines Pack|56487.0|5|0.0
Fallout New Vegas®: Lonesome Road™|72760.0|5|0.0
Puzzle Pirates|99910.0|5|25617.0
The Baconing|18070.0|5|3939.0
Warhammer 40,000: Space Marine|55150.0|5|387044.0
Men of War: Vietnam|63940.0|5|14914.0
Hard Reset Extended Edition|98400.0|5|12484.0
Pride of Nations: The Franco-Prussian War 1870|73194.0|5|0.0
Wasteland Angel|46520.0|5|1651.0
Rock of Ages|22230.0|5|49994.0
Red Orchestra 2: Heroes of Stalingrad with Rising Storm|35450.0|5|1713397.0
Call of Juarez®: The Cartel|33420.0|5|6500.0
Cities in Motion: German Cities|73185.0|5|0.0
Magic: The Gathering 2012 - Expansion|49473.0|5|0.0
Sengoku|73210.0|5|12864.0
Astro Tripper|110600.0|5|202.0
Nancy Drew®: Shadow at the Water's Edge|200080.0|9|1084.0
Two Worlds II - Pirates of the Flying Fortress|200440.0|9|0.0
Bunch of Heroes|111400.0|5|5088.0
Duke Nukem Forever: Hail to the Icons Parody Pack|57923.0|5|0.0
Might &amp; Magic: Heroes VI|48220.0|5|273391.0
Supreme Commander: Forged Alliance|9420.0|5|496237.0
The Binding of Isaac|113200.0|5|2547569.0
Farming Simulator 2011 Equipment Pack 3|90208.0|5|0.0
Off-Road Drive|200230.0|9|2075.0
Supreme Commander|9350.0|5|96414.0
Fate of the World: Tipping Point|901776.0|2|0.0
Post Apocalyptic Mayhem: DLC - Chaos Pack|201100.0|9|0.0
Fate of the World: Denial|80202.0|5|0.0
Fate of the World: Migration|80204.0|5|0.0
Sniper: Ghost Warrior - Second Strike|34842.0|5|0.0
Air Conflicts: Secret Wars|95900.0|5|2686.0
Fate of the World: Extras Pack|80207.0|5|0.0
Dead Rising 2: Off the Record|45770.0|5|66304.0
The Baconing DLC - Roesha – One Bad Mutha Co-op Character|18080.0|5|0.0
Disciples III - Resurrection|200670.0|9|4135.0
Memoir '44 Online|108210.0|5|1751.0
Train Simulator: Amtrak Acela Express EMU Add-On|65231.0|5|0.0
Costume Quest|115100.0|5|29298.0
The Sims™ 3 Pets|47930.0|5|0.0
Gratuitous Space Battles: The Parasites|41816.0|5|0.0
Serious Sam: The Random Encounter|201480.0|9|2911.0
Before the Echo|200910.0|9|16795.0
Puzzler World 2|200130.0|9|811.0
Airline Tycoon 2|201490.0|9|2532.0
ArcaniA: Fall of Setarrif|65610.0|5|510.0
The Haunted: Hells Reach|43190.0|5|2708.0
Orcs Must Die! - Artifacts of Power|102622.0|5|0.0
Dungeon Siege III: Treasures of the Sun|39270.0|5|0.0
DC Universe™ Online|24200.0|5|0.0
Saints Row: The Third Initiation Station|55370.0|5|1075.0
Tropico 4: Junta Military DLC|57696.0|5|0.0
Sonic Generations Collection|71340.0|5|128624.0
Nancy Drew®: Alibi in Ashes|202670.0|9|0.0
Orcs Must Die! - Lost Adventures|102623.0|5|0.0
Call of Duty®: Modern Warfare® 3|115300.0|5|0.0
L.A. Noire|110800.0|5|357830.0
L.A. Noire: DLC Bundle|110810.0|5|0.0
Men of War: Assault Squad - MP Supply Pack Charlie|64016.0|5|0.0
Jamestown Soundtrack|94203.0|5|0.0
Jamestown: Gunpowder, Treason, &amp; Plot|94202.0|5|0.0
Dungeon Defenders Halloween Costume Pack|202520.0|9|0.0
Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC)|202523.0|9|0.0
Dungeon Defenders Halloween Mission Pack|202521.0|9|0.0
Fractal: Make Blooms Not War|61310.0|5|1512.0
Magicka: Horror Props Item Pack|73092.0|5|0.0
SkyDrift|91100.0|5|3648.0
Magicka: Holiday Spirit Item Pack|73091.0|5|0.0
Total War: SHOGUN 2 - The Hattori Clan Pack|34345.0|5|0.0
Total War: Shogun 2 - Blood Pack DLC|201272.0|9|0.0
Magicka: The Stars Are Left|73058.0|5|0.0
Europa Universalis III: Reformation SpritePack|25812.0|5|0.0
Europa Universalis III: Enlightenment SpritePack|25811.0|5|0.0
Real Warfare 1242|46350.0|5|54.0
Batman Arkham City: Nightwing Bundle|200880.0|9|0.0
Galactic Civilizations® II: Ultimate Edition|202200.0|9|72710.0
Train Simulator: West Coast Main Line North Route Add-On|24083.0|5|0.0
APB Reloaded|113400.0|5|2139109.0
Blackwell Unbound|80340.0|5|2350.0
Batman Arkham City: Robin Bundle|200870.0|9|0.0
Men of War: Assault Squad - Skirmish Pack 2|64017.0|5|0.0
Killing Floor - Steampunk Character Pack 2|35429.0|5|0.0
Flatout 3: Chaos &amp; Destruction|201510.0|9|2207.0
Assassin's Creed Revelations - The Ancestors Character Pack|201877.0|9|0.0
Dungeon Defenders The Great Turkey Hunt! Mission &amp; Costumes|203700.0|9|0.0
Tropico 4: Plantador DLC|57695.0|5|0.0
Earth Defense Force: Insect Armageddon|23530.0|5|15326.0
Magic 2012 Deck Pack 2|49475.0|5|0.0
Warhammer 40,000: Space Marine - Golden Relic Chainsword|55344.0|5|0.0
Warhammer 40,000: Space Marine - Traitor Legions Pack|55341.0|5|0.0
Dungeons of Dredmor: Realm of the Diggle Gods|98820.0|5|0.0
Warhammer 40,000: Space Marine - Emperor’s Elite Pack|55340.0|5|0.0
Pirates of Black Cove: Origins|49337.0|5|0.0
Warhammer 40,000: Space Marine - Golden Relic Bolter|55343.0|5|0.0
Sanctum: X-Mas Carnage (Free DLC)|91616.0|5|0.0
X3: Albion Prelude|201310.0|9|75949.0
Trine 2: Complete Story|35720.0|5|213887.0
Dungeon Defenders - Quest for the Lost Eternia Shards Part 1|204381.0|9|0.0
Satazius Demo|204010.0|9|0.0
Bunch of Heroes: Holiday Pack (Free DLC)|111403.0|5|0.0
SATAZIUS|203990.0|9|1323.0
Fable - The Lost Chapters|204030.0|9|127690.0
Renegade Ops - Reinforcement Pack|200620.0|9|0.0
Crazy Machines 2: Happy New Year DLC|202452.0|9|0.0
Dungeon Defenders - Etherian Holiday Extravaganza|204380.0|9|0.0
Saints Row: The Third Warrior Pack|55395.0|5|0.0
Renegade Ops - Coldstrike Campaign|200610.0|9|0.0
Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set|55471.0|5|0.0
Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set|55473.0|5|0.0
Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set|55472.0|5|0.0
Warhammer 40,000: Space Marine - Legion of the Damned Armour Set|55470.0|5|0.0
Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack|55347.0|5|0.0
Earth Defense Force Tactician Advanced Tech Package|23553.0|5|0.0
Earth Defense Force Aerialist Munitions Package|23552.0|5|0.0
Earth Defense Force Trooper Special Issue Enforcer Package|23551.0|5|0.0
Batman Arkham City: Challenge Map Pack|200890.0|9|0.0
Batman Arkham City: Arkham City Skins Pack|200860.0|9|0.0
Earth Defense Force Battle Armor Weapon Chest|23550.0|5|0.0
Oil Rush|200390.0|9|2467.0
Train Simulator: Woodhead Route Add-On|65244.0|5|0.0
King Arthur II: The Role-Playing Wargame|24480.0|5|9416.0
King Arthur II: Dead Legions|24488.0|5|0.0
Serious Sam 2|204340.0|9|37102.0
Fortune Summoners|203510.0|9|5822.0
Star Trek Online|9900.0|5|1826254.0
Dungeon Defenders: Barbarian Hero DLC|204386.0|9|0.0
Dungeon Defenders: Assault Mission Pack|204385.0|9|0.0
Jagged Alliance - Back in Action|57740.0|5|97696.0
Pineapple Smash Crew|204390.0|9|365.0
Victoria II: A House Divided|42968.0|5|0.0
PixelJunk™ Eden|105800.0|5|7945.0
Pixeljunk Eden Soundtrack|105802.0|5|0.0
Snuggle Truck|111100.0|5|5416.0
Titan Attacks!|203210.0|9|14508.0
Dead Rising 2: Off the Record BBQ Chef Skills Pack|45773.0|5|0.0
Dead Rising 2: Off the Record COSPLAY Skills Pack|45774.0|5|0.0
Choplifter HD - Night Avenger Chopper|205160.0|9|0.0
Crusader Kings II|203770.0|9|2433061.0
Crusader Kings II: Dynasty Shields|203772.0|9|0.0
Crusader Kings II: Mongol Faces|203773.0|9|0.0
Xotic DLC: Pipe Works Expansion Pack|92620.0|5|0.0
Choplifter HD - Zombie Zombie Zombie|205120.0|9|0.0
Alan Wake|108710.0|5|137463.0
Train Simulator: Glasgow Airport Rail Link Route Add-On|24065.0|5|0.0
Magicka: Lonely Island Cruise|73039.0|5|0.0
Postal III|10220.0|5|14655.0
Starpoint Gemini|108110.0|5|681.0
Dustforce Soundtrack|65302.0|5|0.0
Realm of the Mad God|200210.0|9|4108570.0
Hearts of Iron III: Dies Irae Stars &amp; Stripes Spritepack|42905.0|5|0.0
Saints Row: The Third - Gangstas in Space|55381.0|5|0.0
Pickers|204440.0|9|208.0
1000 Amps|205690.0|9|938.0
Assassin's Creed® Revelations - The Lost Archive|201882.0|9|0.0
Rayman® Origins|207490.0|9|27386.0
Painkiller: Recurring Evil|206760.0|9|220.0
Spiral Knights: Operation Crimson Hammer|206521.0|9|0.0
Train Simulator: DB Freight: 1970s Loco Add-On|65249.0|5|0.0
Cities In Motion: Design Dreams|206710.0|9|0.0
Vessel|108500.0|5|9893.0
iBomber Defense Pacific|206690.0|9|10234.0
Luxor Evolved|205830.0|9|1101.0
Alan Wake Collector's Edition Extras|108726.0|5|0.0
The Sims™ 3 Showtime|47932.0|5|0.0
Stacking|115110.0|5|18260.0
Containment: The Zombie Puzzler|203560.0|9|1300.0
Train Simulator: Cologne-Dusseldorf Route Add-On|65246.0|5|0.0
Train Simulator: South West Trains Class 444 EMU Add-On|65253.0|5|0.0
Wizorb|207420.0|9|7046.0
Defenders of Ardania|73060.0|5|1277.0
Jane's Advanced Strike Fighters|207790.0|9|993.0
Bumbledore|207710.0|9|20.0
Dungeon Defenders - President's Day Surprise|204388.0|9|0.0
ToeJam &amp; Earl in Panic on Funkotron|71167.0|5|0.0
Dungeon Defenders - Quest for the Lost Eternia Shards Part 2|204382.0|9|0.0
Cubemen|207250.0|9|15860.0
Myst V|208110.0|9|1200.0
Dungeon Defenders Lucky Costume Pack|208540.0|9|0.0
Space Ark|19320.0|5|0.0
Ys: The Oath in Felghana|207320.0|9|3243.0
Take On Helicopters: Hinds|65733.0|5|0.0
Waveform|204180.0|9|14299.0
Saints Row: The Third - The Trouble with Clones DLC|55382.0|5|0.0
Mutant Storm: Reloaded|110630.0|5|8.0
Warp|102850.0|5|2675.0
Kingdoms of Amalur: Reckoning - Legend of Dead Kel|102510.0|5|0.0
Total War: Shogun 2 - Fall of the Samurai|201271.0|9|0.0
Yesterday|205840.0|9|548.0
Fowl Space|109500.0|5|95.0
Crazy Machines Elements DLC - Collision Course &amp; Mental Activity|206416.0|9|0.0
Midnight Mysteries 3: Devil on the Mississippi|208630.0|9|368.0
Midnight Mysteries 4: Haunted Houdini|208640.0|9|395.0
Tropico 4: Modern Times|205630.0|9|0.0
3SwitcheD|206610.0|9|184.0
Train Simulator: Freightliner Class 70 Loco Add-On|65252.0|5|0.0
Dungeon Defenders: Series EV Hero DLC|208541.0|9|0.0
Ridge Racer™ Unbounded|202310.0|9|9166.0
Hegemony Gold: Wars of Ancient Greece|202690.0|9|5017.0
Confrontation|204560.0|9|988.0
Train Simulator: Settle to Carlisle Route Add-on|65255.0|5|0.0
Hack, Slash, Loot|207430.0|9|11222.0
Dungeon Defenders: Penny Arcade Character Pack|202524.0|9|0.0
The White Laboratory Demo|213530.0|9|0.0
Atooms to Moolecules Demo|213390.0|9|0.0
Imagine Earth|280720.0|1|707.0
Scary Girl|202370.0|9|99.0
Airline Tycoon 2: Honey Airlines DLC|206881.0|9|0.0
Risen 2: Dark Waters|40390.0|5|45364.0
Dungeon Defenders: Quest for the Lost Eternia Shards Part 3|204383.0|9|0.0
Risen 2: Dark Waters - A Pirate's Clothes DLC|40391.0|5|0.0
Risen 2: Dark Waters - Treasure Isle DLC|40392.0|5|0.0
Binary Domain|203750.0|9|32798.0
Analogue: A Hate Story|209370.0|9|5594.0
Toy Soldiers|98300.0|5|27755.0
Analogue: A Hate Story Soundtrack|209373.0|9|0.0
Total War: SHOGUN 2 - Dragon War Battle Pack|201277.0|9|0.0
Saints Row: The Third - Steelport Gangs Pack|55397.0|5|0.0
Phantasy Star III: Generations of Doom|211204.0|9|0.0
Phantasy Star II|211203.0|9|0.0
The Revenge of Shinobi|211207.0|9|0.0
Streets of Rage 3|211206.0|9|0.0
Phantasy Star IV: The End of the Millennium|211205.0|9|0.0
VectorMan 2|211208.0|9|0.0
Sanctum: Yogscave (Free DLC)|91609.0|5|0.0
Train Simulator: Settle Carlisle Specials Add-On|65258.0|5|0.0
Ticket to Ride - USA 1910|108232.0|5|0.0
Wonder Boy in Monster World|211209.0|9|0.0
Cities in Motion: Paris|206714.0|9|0.0
Jagged Alliance - Back in Action: Shades of Red DLC|203344.0|9|0.0
Serious Sam HD: The Second Encounter|41014.0|5|0.0
Serious Sam HD: The Second Encounter - Legend of the Beast DLC|41019.0|5|0.0
Nancy Drew®: Tomb of the Lost Queen|210230.0|9|0.0
Dead Hungry Diner|211800.0|9|1331.0
Train Simulator: BR Class 423 ‘4VEP’ EMU Add-On|65256.0|5|0.0
Train Simulator: Portsmouth Direct Line Route Add-On|65218.0|5|0.0
Resident Evil: Operation Raccoon City|209100.0|9|14390.0
Alien Shooter 2 Conscription|211010.0|9|81.0
Gratuitous Tank Battles|205530.0|9|2585.0
Farming Simulator Farming Classics Pack 4|90207.0|5|0.0
Ticket to Ride - Europe|108230.0|5|0.0
Ticket to Ride|108200.0|5|5039.0
Train Simulator: DB BR143 Loco Add-On|208281.0|9|0.0
Train Simulator: Class 67 Diamond Jubilee Loco Add-On|208284.0|9|0.0
Ys Origin|207350.0|9|27753.0
Dungeon Defenders: Talay Mining Complex Mission Pack|208545.0|9|0.0
Max Payne 3 Rockstar Pass|213370.0|9|0.0
Max Payne 3|204100.0|9|362190.0
Binary Domain - Multiplayer Map Pack|203766.0|9|0.0
Binary Domain - Dan Marshall Pack|203765.0|9|0.0
Waveform: Eris|204182.0|9|0.0
Dungeons of Dredmor: You Have To Name The Expansion Pack|98821.0|5|0.0
The Lord of the Rings Online™|212500.0|9|448743.0
Splice|209790.0|9|2419.0
Indie Game: The Movie|207080.0|9|19404.0
Krater|42170.0|5|15364.0
LEGO® Batman 2 DC Super Heroes™|213330.0|9|55807.0
Quantum Conundrum: The Desmond Debacle|204900.0|9|0.0
Vindictus|212160.0|9|833259.0
Sniper Elite V2 - Kill Hitler + 2 Rifles|210561.0|9|0.0
Call of Duty®: Modern Warfare® 3 Collection 2|42696.0|5|0.0
Penny Arcade's On the Rain-Slick Precipice of Darkness 3|213030.0|9|21998.0
The Dark Eye: Chains of Satinav|203830.0|9|5020.0
Dungeons &amp; Dragons Online® Menace of the Underdark™|213195.0|9|0.0
Dungeons &amp; Dragons Online®|206480.0|9|273584.0
Tom Clancy's Ghost Recon: Future Soldier™|212630.0|9|107720.0
Crusader Kings II: Songs of the Caliph|210893.0|9|0.0
Expansion - Crusader Kings II: Sword of Islam|203778.0|9|0.0
Quantum Conundrum|200010.0|9|53996.0
Tribes: Ascend|17080.0|5|486998.0
Killing Floor - Harold Lott Character Pack|210933.0|9|0.0
Divine Divinity|214170.0|9|3512.0
Crusader Kings II: African Unit Pack|210892.0|9|0.0
Xotic DLC: Warp Field Expansion Pack|92622.0|5|0.0
Foreign Legion: Multi Massacre|205550.0|9|8343.0
Dungeon Defenders  - Quest for the Lost Eternia Shards Part 4|204384.0|9|0.0
Source Filmmaker|1840.0|5|0.0
Magic 2013 “Goblin Gangland” Deck Key|97368.0|5|0.0
Magic 2013 “Pack Instinct” Deck Key|97364.0|5|0.0
Street Fighter X Tekken: Hugo (Swap Costume)|210041.0|9|0.0
Magic 2013 “Obedient Dead” Foil Conversion|97371.0|5|0.0
Magic 2013 “Goblin Gangland” Foil Conversion|97369.0|5|0.0
Hard Reset: Exile DLC|98421.0|5|0.0
Spiral Knights: Guardians Armor Pack|206522.0|9|0.0
Street Fighter X Tekken: Law (Swap Costume)|210056.0|9|0.0
Street Fighter X Tekken: King (Swap Costume)|210057.0|9|0.0
Street Fighter X Tekken: Julia (Swap Costume)|210062.0|9|0.0
Street Fighter X Tekken: Paul (Swap Costume)|210055.0|9|0.0
Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack|48231.0|5|0.0
Street Fighter X Tekken: Ibuki (Swap Costume)|210039.0|9|0.0
Street Fighter X Tekken: Rolento (Swap Costume)|210038.0|9|0.0
Street Fighter X Tekken: Sagat (Swap Costume)|210037.0|9|0.0
Street Fighter X Tekken: Dhalsim (Swap Costume)|210036.0|9|0.0
Street Fighter X Tekken: Abel (Swap Costume)|210035.0|9|0.0
Street Fighter X Tekken: Lili (Swap Costume)|210052.0|9|0.0
Street Fighter X Tekken: Zangief (Swap Costume)|210043.0|9|0.0
Street Fighter X Tekken: Raven (Swap Costume)|210064.0|9|0.0
Street Fighter X Tekken: Yoshimitsu (Swap Costume)|210063.0|9|0.0
